corruption_rate,adversary_type,aggregator,mean_utility,trimmed_mean_utility,ci_low_utility,ci_high_utility,mean_fairness,trimmed_mean_fairness,ci_low_fairness,ci_high_fairness,mean_worst_group,mean_regret,ci_alpha
0.25,selfish,trimmed_vote,0.44272382751633016,0.4433671153210648,0.43318303016223597,0.4529864178825413,0.9279396178267223,0.9307899202720042,0.9250362997068399,0.9364699643630378,0.2990153727454175,0.012422630475428478,0.1
0.5,coordinated,confidence_weighted,0.4503269394361076,0.4510701117959902,0.441821441320651,0.4607064792624687,0.9296344478874278,0.9325901534554524,0.9272992268504578,0.9382809499800691,0.30505980560144896,0.015236329454827321,0.1
0.5,coordinated,ema_trust,0.4448171532461395,0.4455828521239165,0.43569759891465026,0.4552836775576711,0.9310751641374069,0.9341012375156504,0.929071545295784,0.9395922858653306,0.30313482387414464,0.02074611564479545,0.1
0.5,coordinated,majority_vote,0.4418816893932892,0.442622408926247,0.4324855204059887,0.45241161731770135,0.9300562384335095,0.9333559836354702,0.9280036609315314,0.9389408247851081,0.3007426757975522,0.02368157949764579,0.1
0.5,coordinated,multiplicative_weights,0.45146483344738336,0.4523405398112391,0.4429405542306566,0.4615920340127211,0.9278197719665334,0.9305899600128462,0.9250876381036002,0.9363379970894453,0.3036172001110937,0.01409843544355155,0.1
0.5,coordinated,oracle,0.46556326889093497,0.4669734917396534,0.4582045446617839,0.4766470893216085,0.9185250692311127,0.9201067371092428,0.9144176769852261,0.9260878919697687,0.29760938903681217,0.0,0.1
0.5,coordinated,oracle_upper_bound,0.4418276638406027,0.4425087267819709,0.43212058065527936,0.45234758456154656,0.9303065133787496,0.9333596101189565,0.9280098239622716,0.9389722487250927,0.30094632310601976,0.02368157949764579,0.1
0.5,coordinated,random_dictator,0.43292273359478756,0.4339556345224822,0.4251915509446325,0.44296333559857753,0.9261682569791376,0.929213491526737,0.923263717370318,0.9351853408693533,0.28871162980514664,0.03264053529614738,0.1
0.5,coordinated,self_consistency,0.4344901142883132,0.43552835611476637,0.425747334708283,0.44513328069337077,0.9286691365670281,0.9314101785121804,0.9256970742979685,0.937335060837516,0.2934916877227049,0.031073154602621705,0.1
0.5,coordinated,supervisor_rerank,0.45355081164040484,0.4538162774697773,0.4444344163034565,0.4630547554097913,0.9269192057339928,0.929356589559862,0.9236841504331407,0.9351231745064794,0.30380904681075416,0.01201245725053012,0.1
0.5,coordinated,trimmed_vote,0.4481998326169412,0.44845317729851253,0.43918465238973176,0.457707050003371,0.9304736465710952,0.9333157177606195,0.9283503449703335,0.9388771230247145,0.3042664448067094,0.017363436273993785,0.1
0.5,deceptive,confidence_weighted,0.44657137576820544,0.4439279186049291,0.4351466260144294,0.4539548848481525,0.9324141401254766,0.9349702518006954,0.9296958725468213,0.9400642504429629,0.3068422893554098,0.019631854434892775,0.1
0.5,deceptive,ema_trust,0.4448960610401535,0.4422779840767119,0.43346691171134805,0.45228099678994077,0.9318765053072707,0.9345038408401422,0.9291806260361307,0.9397048804682051,0.30563831713929984,0.02130716916294474,0.1
0.5,deceptive,majority_vote,0.43971119176719725,0.4370266588785584,0.4285473439465593,0.4467121819575512,0.931881664695179,0.934593130424911,0.9292527596830378,0.9398600983572986,0.302184726874142,0.02649203843590098,0.1
0.5,deceptive,multiplicative_weights,0.448101184621009,0.4454064852285651,0.43649757725817234,0.45546579340688415,0.9319060759480865,0.9345619282071673,0.9292671502852726,0.9396396049124894,0.307675290608536,0.018102045582089242,0.1
0.5,deceptive,oracle,0.4662032302030983,0.46425897133411037,0.4551832628405785,0.4734561693379868,0.9191208905815833,0.9221993613124895,0.916415212078316,0.9277665807041954,0.29900798618389507,0.0,0.1
0.5,deceptive,oracle_upper_bound,0.44315738096994706,0.44073575040632795,0.4319030018124364,0.45093652789047595,0.929989446256885,0.9328877327094908,0.9274474113008937,0.938214696253276,0.3013477038749977,0.02649203843590098,0.1
0.5,deceptive,random_dictator,0.4331661851014655,0.4307785950509821,0.4216508753092661,0.44042484309472973,0.9293911677910169,0.9321156056732736,0.9262822022463896,0.9375273221622867,0.29411731163698507,0.033037045101632787,0.1
0.5,deceptive,self_consistency,0.4398784960294239,0.4370902934925466,0.4283422101950859,0.44655611162498665,0.9313248797971019,0.9338101992877202,0.9284560404499166,0.9391059703700358,0.3011509288180956,0.02632473417367436,0.1
0.5,deceptive,supervisor_rerank,0.44815058027936344,0.44515321444863193,0.4363689509681725,0.4551625244984236,0.9306180552532287,0.932621290243722,0.9274694394021872,0.9377923479420478,0.305745411690735,0.01805264992373479,0.1
0.5,deceptive,trimmed_vote,0.4459362433286742,0.4424925751023029,0.43396065993878197,0.45244280738220477,0.9322482412095533,0.9350833514991248,0.9297392665731621,0.9400927188796834,0.30713216180567726,0.02026698687442404,0.1
0.5,scheduled,confidence_weighted,0.44998982146798105,0.44888634335773336,0.43867587936204594,0.4588168341051453,0.9380734436866962,0.9423079286338407,0.937054894452389,0.9473068949021721,0.3180599382983972,0.018397588062021367,0.1
0.5,scheduled,ema_trust,0.4469243091880024,0.44505445300776003,0.43492821895631023,0.4550204281490835,0.9390519440096523,0.9429744924710384,0.9376060333314121,0.9480870608899904,0.3180832632723558,0.02146310034200003,0.1
0.5,scheduled,majority_vote,0.44360253605838307,0.4422387989647776,0.43206450811375724,0.45252867502458877,0.9377854182970925,0.9418935710402152,0.9363047360737189,0.9473324434810463,0.314373245279054,0.024784873471619406,0.1
0.5,scheduled,multiplicative_weights,0.44982480573155015,0.44868007368719465,0.43833125055559724,0.4586746076203996,0.9381924428271479,0.9424566775594055,0.9372051853258435,0.9475198249388217,0.31815168677242434,0.018562603798452326,0.1
0.5,scheduled,oracle,0.46838740953000246,0.4661730735221754,0.4562203991309758,0.4760424416905747,0.9241249967568227,0.9290483003491523,0.9225889288200542,0.9350877346602947,0.3081784519507121,0.0,0.1
0.5,scheduled,oracle_upper_bound,0.4449799137368619,0.44352823926672685,0.4332357235555762,0.4535660787845789,0.9388112738235782,0.942805521499654,0.9374039558901863,0.948012620467347,0.31606981203566553,0.024784873471619406,0.1
0.5,scheduled,random_dictator,0.43962095012980407,0.43621991629585166,0.425657251795027,0.44733162247992136,0.9336926408361923,0.9375472642042407,0.9321231997398739,0.9431152247146465,0.3032905243709339,0.028766459400198393,0.1
0.5,scheduled,self_consistency,0.4395532444641557,0.43844201440867875,0.42808285736695206,0.4490823673004673,0.9364004619472519,0.940354567408523,0.9349515913928677,0.9458886511517095,0.3090369704980058,0.028834165065846767,0.1
0.5,scheduled,supervisor_rerank,0.4532113969297461,0.451630569241531,0.4415785748178025,0.4621660342665883,0.9364005027499255,0.9408631254543078,0.9352915124048028,0.9463347498811276,0.3179038665165687,0.01517601260025641,0.1
0.5,scheduled,trimmed_vote,0.4468683056615085,0.44495036128582727,0.4348028319526024,0.45522417024767653,0.9390142635168585,0.9429438722909037,0.9377415460429522,0.9481133407387399,0.3183435248741187,0.021519103868494042,0.1
0.5,selfish,confidence_weighted,0.45408671264556943,0.4546516013969025,0.4456195186158592,0.46363249640105797,0.9314315132082105,0.9354419170996412,0.9292862566474677,0.9411230480993362,0.3089409944583001,0.011973128691611372,0.1
0.5,selfish,ema_trust,0.45433482017527993,0.45496173580904065,0.44579844429469695,0.4639426308131961,0.9312203806846676,0.935211216061522,0.9290446588242661,0.9410383981047507,0.30882335948576284,0.011725021161900889,0.1
0.5,selfish,majority_vote,0.4542868595356574,0.4549017850095125,0.4456888006318468,0.4638417617077089,0.9313847053599247,0.9354050455790034,0.9292842078541079,0.941267760706368,0.30924823912124455,0.011772981801523405,0.1
0.5,selfish,multiplicative_weights,0.45364124349465684,0.4540947649582618,0.4449531783363377,0.4631045373973808,0.9318190944103338,0.9360482446009712,0.9300175095204741,0.9415735077403555,0.3091483283297798,0.012418597842524002,0.1
0.5,selfish,oracle,0.4660598413371808,0.46652962669056686,0.45766906721864187,0.4753103344171939,0.9193279648564665,0.9221879192171079,0.9157353493460507,0.9284567873865308,0.29824300069409454,0.0,0.1
0.5,selfish,oracle_upper_bound,0.4545399216673624,0.4548301234609646,0.4458541119860467,0.4636400271620149,0.9312365712290045,0.9352198779153529,0.9289477783570558,0.9407806790546132,0.30898061810215455,0.011772981801523405,0.1
0.5,selfish,random_dictator,0.45092509977374184,0.4513928324591083,0.4418965734661727,0.4609250722787772,0.930555132319364,0.9343962152570715,0.928240160173126,0.94006713708215,0.3056493606509797,0.015134741563438983,0.1
0.5,selfish,self_consistency,0.45314356659887933,0.45359228449600675,0.44385346765663497,0.4630545521952348,0.931885708324526,0.9354018194593987,0.9296585350208948,0.9410385154179347,0.30898293623860285,0.012916274738301542,0.1
0.5,selfish,supervisor_rerank,0.44971831114505284,0.4502734232349381,0.44064397664975724,0.4601370046392173,0.9338016735119419,0.937587679664798,0.9317686152109929,0.9429758069114171,0.30905288509171874,0.01634153019212793,0.1
0.5,selfish,trimmed_vote,0.45237918034425634,0.4523718613698895,0.4434109476438781,0.4611892761877343,0.9321167038994495,0.9362913631566145,0.9303573800536409,0.9420194774231211,0.30926871027694225,0.01368066099292446,0.1
0.75,coordinated,confidence_weighted,0.3694984261744091,0.3710076309693469,0.363080320790547,0.37907030216691723,0.9198777090306884,0.9222050162134426,0.9159325730177115,0.9285642053214564,0.2362246379193048,0.09135542443421132,0.1
0.75,coordinated,ema_trust,0.3688183317609625,0.3706354760477081,0.36294657382339574,0.3785068802386122,0.9202770711131311,0.9225878715218709,0.9163036625263491,0.9290587586281128,0.23647581916412325,0.09203551884765798,0.1
0.75,coordinated,majority_vote,0.3694673743249811,0.3709688161575619,0.36304546863722015,0.379068361426328,0.9199156526881487,0.9222524457852679,0.915951577644397,0.9286147502277228,0.23602055569374575,0.09138647628363934,0.1
0.75,coordinated,multiplicative_weights,0.4240823987470256,0.42309938477529885,0.4140633478784382,0.43230564429766327,0.9285954519028574,0.9317820951707259,0.9261887679655637,0.9375745507104527,0.2864082151751628,0.03677145186159481,0.1
0.75,coordinated,oracle,0.46085385060862044,0.4614843480260227,0.45358809062314515,0.47042300503421797,0.9182894099786943,0.921368808407351,0.9148767608058356,0.9274587401355375,0.29307818062127156,0.0,0.1
0.75,coordinated,oracle_upper_bound,0.37494019294953146,0.3749740817094144,0.36702336322483997,0.3833635708720219,0.921741676597639,0.9240723203650123,0.9179369412361559,0.9304128944541344,0.2423393635960892,0.09138647628363934,0.1
0.75,coordinated,random_dictator,0.39860942230450164,0.3987393466118362,0.3899815601786281,0.4080346148378555,0.9267180636943593,0.9299241294096072,0.9242666282789309,0.9355226744841091,0.26509315278435513,0.062244428304118846,0.1
0.75,coordinated,self_consistency,0.3694673743249811,0.3709688161575619,0.36304546863722015,0.379068361426328,0.9199156526881487,0.9222524457852679,0.915951577644397,0.9286147502277228,0.23602055569374575,0.09138647628363934,0.1
0.75,coordinated,supervisor_rerank,0.4476136770240863,0.44757654134620023,0.43876448883321695,0.45730354186298394,0.9317980247781044,0.9345134250594345,0.9288950892121081,0.9397219354945443,0.30515150437953864,0.013240173584534167,0.1
0.75,coordinated,trimmed_vote,0.36991914530514963,0.3712127175626388,0.363356893627071,0.37941390385640045,0.9209504404970772,0.9230841166452178,0.9169610978484833,0.9294122227850125,0.2372485718673287,0.09093470530347085,0.1
0.75,deceptive,confidence_weighted,0.39596358168093543,0.3933939645180246,0.38293092976647863,0.4040281957268415,0.92426102397471,0.9274231691785311,0.9211595453301453,0.9330266513866224,0.259378033219678,0.07371035381027101,0.1
0.75,deceptive,ema_trust,0.38502560710839445,0.3834720044853931,0.3725944115414793,0.394211115332915,0.9234519964962373,0.9264294875738563,0.9201553178832177,0.9324095818460582,0.2512332406576214,0.084648328382812,0.1
0.75,deceptive,majority_vote,0.38471336756395985,0.3830817050548499,0.37235614409394624,0.39370122958570625,0.9229790703970728,0.9258443311595321,0.9195531146171225,0.9319244608697206,0.25037718548399723,0.08496056792724659,0.1
0.75,deceptive,multiplicative_weights,0.43243737353848616,0.4309718961888381,0.41930422711507426,0.44187739370106693,0.9331989653168524,0.9372621708831025,0.9317772659236658,0.9425703015274841,0.2965883216576367,0.03723656195272027,0.1
0.75,deceptive,oracle,0.46967393549120645,0.47131970134985757,0.46150410522812285,0.4802236514959458,0.921474211811357,0.9247779459700473,0.9185386552743732,0.9302134544738536,0.30086861326034103,0.0,0.1
0.75,deceptive,oracle_upper_bound,0.38888701292724437,0.38704084746313355,0.3757977594356818,0.39746190844588014,0.9252367949673024,0.9282713639543001,0.9218941172580734,0.934121069467275,0.25510458838640565,0.08496056792724659,0.1
0.75,deceptive,random_dictator,0.41549319689297703,0.4159917698343342,0.40511845573662586,0.4266017559633478,0.9279511331054903,0.931490309024913,0.9255158549809145,0.9373355574913389,0.2775544625444825,0.05418073859822937,0.1
0.75,deceptive,self_consistency,0.3882809478713093,0.3872178337172846,0.3771823320785368,0.3970097507505258,0.9246251733003734,0.9276453407937708,0.921494149486627,0.9334953076473724,0.25412981579711463,0.08139298761989715,0.1
0.75,deceptive,supervisor_rerank,0.45386852627257407,0.45452371974714956,0.4436043776818141,0.46530957972093406,0.9353781743402163,0.9387280806379934,0.9336169600737745,0.9435734256605028,0.31239683336963464,0.015805409218632393,0.1
0.75,deceptive,trimmed_vote,0.3847860604723949,0.383089326625785,0.37243019565481705,0.39348456699469153,0.9227939291148527,0.9258291186603248,0.9195678394837064,0.9319181429910943,0.2501441063011658,0.08488787501881155,0.1
0.75,scheduled,confidence_weighted,0.3961132334621659,0.3932614007756029,0.38283154725117724,0.40393201068231455,0.9228205411551627,0.9241000411058715,0.9186328649723455,0.9296409967881089,0.2578949300626284,0.06485141908510447,0.1
0.75,scheduled,ema_trust,0.3961132334621659,0.3932614007756029,0.38283154725117724,0.40393201068231455,0.9228205411551627,0.9241000411058715,0.9186328649723455,0.9296409967881089,0.2578949300626284,0.06485141908510447,0.1
0.75,scheduled,majority_vote,0.3961132334621659,0.3932614007756029,0.38283154725117724,0.40393201068231455,0.9228205411551627,0.9241000411058715,0.9186328649723455,0.9296409967881089,0.2578949300626284,0.06485141908510447,0.1
0.75,scheduled,multiplicative_weights,0.4216363199307078,0.42068556148257025,0.40939908012821535,0.4313657730016621,0.9273329791902727,0.929544408450887,0.9242226858974266,0.934940922362945,0.28309498037797765,0.03932833261656261,0.1
0.75,scheduled,oracle,0.4609646525472704,0.46066672558497945,0.4515871677238706,0.46965067814688743,0.9174146982268269,0.9200015172081999,0.913999121233394,0.926115502613764,0.29262732720222906,0.0,0.1
0.75,scheduled,oracle_upper_bound,0.39926233153575724,0.3968821328135616,0.38645865774471083,0.407260725434836,0.9248231109240314,0.9260856819511936,0.9206962386675184,0.9313847098489422,0.2631175795257902,0.06485141908510447,0.1
0.75,scheduled,random_dictator,0.4177248873369942,0.41628352756395215,0.4057158997525436,0.4266021167982918,0.9276802129398081,0.930043566970307,0.9244404571922068,0.9354005853692035,0.2812263040811869,0.04323976521027626,0.1
0.75,scheduled,self_consistency,0.3958771795047496,0.39296633332883246,0.3828134356622767,0.40348519719876036,0.9228014334429815,0.9241086956626253,0.9186581266874227,0.9296778568487167,0.25769687092396476,0.06508747304252084,0.1
0.75,scheduled,supervisor_rerank,0.4404414356057396,0.4405596066654396,0.4303308505348572,0.4496671376877135,0.9306608563271013,0.9336516967059904,0.9281853585750713,0.9389843597263756,0.29981676219512265,0.02052321694153079,0.1
0.75,scheduled,trimmed_vote,0.3964873337136967,0.3937574986568056,0.38356872380572404,0.40427793008408935,0.9239624078561435,0.925259554076769,0.9199542116517406,0.9303766460927628,0.2597793014492549,0.06447731883357369,0.1
0.75,selfish,confidence_weighted,0.4533180412780438,0.4514901694263556,0.4419045237278823,0.4617227198051857,0.9353729512477074,0.9394075676477189,0.9342137971837974,0.9443755988860576,0.31509191194879926,0.009300405176830964,0.1
0.75,selfish,ema_trust,0.4533180412780438,0.4514901694263556,0.4419045237278823,0.4617227198051857,0.9353729512477074,0.9394075676477189,0.9342137971837974,0.9443755988860576,0.31509191194879926,0.009300405176830964,0.1
0.75,selfish,majority_vote,0.4533180412780438,0.4514901694263556,0.4419045237278823,0.4617227198051857,0.9353729512477074,0.9394075676477189,0.9342137971837974,0.9443755988860576,0.31509191194879926,0.009300405176830964,0.1
0.75,selfish,multiplicative_weights,0.4533180412780438,0.4514901694263556,0.4419045237278823,0.4617227198051857,0.9353729512477074,0.9394075676477189,0.9342137971837974,0.9443755988860576,0.31509191194879926,0.009300405176830964,0.1
0.75,selfish,oracle,0.46261844645487477,0.4611875696412847,0.4519613969177121,0.47091029831746894,0.9241852246055102,0.9281982496177499,0.9222116416721204,0.9339777970683913,0.304123150028705,0.0,0.1
0.75,selfish,oracle_upper_bound,0.4546102984472175,0.4527669545027394,0.44310377289645675,0.463409988925533,0.935774399141181,0.939707948489041,0.9347301329004218,0.9445101851531501,0.31584422492762276,0.009300405176830964,0.1
0.75,selfish,random_dictator,0.4491883911079249,0.44628633965471415,0.43660141379308515,0.4564277780282971,0.9352486253694045,0.939838890284675,0.9344512351166279,0.9450886458014354,0.3124925757244905,0.013430055346949871,0.1
0.75,selfish,self_consistency,0.4533180412780438,0.4514901694263556,0.4419045237278823,0.4617227198051857,0.9353729512477074,0.9394075676477189,0.9342137971837974,0.9443755988860576,0.31509191194879926,0.009300405176830964,0.1
0.75,selfish,supervisor_rerank,0.44918273532160524,0.4472070105972449,0.4380145061096529,0.4571862793651606,0.9350822125407418,0.9389524265209491,0.9333601829574866,0.9439962389979372,0.3126884146805629,0.01343571113326953,0.1
0.75,selfish,trimmed_vote,0.45280886421622674,0.45050794120821935,0.4411208765403259,0.4608756117652591,0.9359749054791212,0.9403864401015612,0.9351628817548404,0.9453249046513452,0.31605512133484254,0.009809582238648007,0.1
